,date,일누적 자외선 A(MJ/m2),일최대 자외선 B(W/m2 ),평균 오존전량(DU),미세머지_10,미세머지_11,미세머지_12,미세머지_13,미세머지_14,운량_10,운량_11,운량_12,운량_13,운량_14,총자외선지수 일최고값
1446,2015-12-17,0.41,0.043,347.0,21.0,16.0,15.0,12.0,11.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.3
1447,2015-12-18,0.19,0.044,322.2,19.0,18.0,18.0,19.0,18.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.3
1448,2015-12-19,0.38,0.05,282.0,38.0,44.0,52.0,51.0,54.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.5
1449,2015-12-20,0.23,0.035,267.6,34.0,31.0,36.0,38.0,38.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.7
1450,2015-12-21,0.39,0.056,277.9,4.0,7.0,14.0,18.0,28.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.8
1451,2015-12-22,0.32,0.05,274.5,34.0,38.0,45.0,50.0,60.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.5
1452,2015-12-23,0.32,0.041,320.4,40.0,39.0,43.0,40.0,61.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.1
1453,2015-12-24,0.33,0.038,325.5,92.0,90.0,90.0,84.0,61.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0
1454,2015-12-25,0.43,0.045,328.5,12.0,11.0,8.0,10.0,14.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.4
1455,2015-12-26,0.29,0.034,315.7,85.0,87.0,90.0,98.0,109.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.7
1456,2015-12-27,0.42,0.046,323.5,19.0,14.0,18.0,14.0,20.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.4
1457,2015-12-28,0.34,0.041,338.3,18.0,21.0,19.0,14.0,15.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.1
1458,2015-12-29,0.34,0.036,344.2,35.0,29.0,32.0,32.0,28.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.9
1459,2015-12-30,0.27,0.035,346.0,37.0,36.0,27.0,24.0,25.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.8
1460,2015-12-31,0.37,0.037,340.5,48.0,44.0,52.0,44.0,50.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0
1461,2016-01-01,0.3,0.045,316.5,47.0,36.0,30.0,31.0,29.0,7.0,5.0,7.0,8.0,8.0,2.3
1462,2016-01-02,0.38,0.041,346.8,50.0,42.0,39.0,38.0,34.0,2.0,6.0,5.0,6.0,8.0,2.1
1463,2016-01-03,0.31,0.037,333.7,43.0,39.0,51.0,56.0,55.0,10.0,10.0,6.0,6.0,4.0,1.9
1464,2016-01-04,0.37,0.044,317.5,77.0,63.0,42.0,25.0,19.0,5.0,5.0,6.0,6.0,5.0,2.3
1465,2016-01-05,0.34,0.042,315.3,17.0,19.0,16.0,12.0,20.0,8.0,9.0,10.0,6.0,5.0,2.2
1466,2016-01-06,0.2,0.029,-999.0,30.0,33.0,33.0,36.0,28.0,9.0,9.0,8.0,9.0,8.0,1.4
1467,2016-01-07,0.37,0.054,300.8,28.0,31.0,25.0,26.0,28.0,7.0,5.0,4.0,3.0,2.0,2.8
1468,2016-01-08,0.37,0.044,341.2,23.0,23.0,19.0,23.0,23.0,3.0,4.0,3.0,3.0,1.0,2.3
1469,2016-01-09,0.39,0.046,349.1,28.0,-999.0,23.0,22.0,22.0,2.0,1.0,4.0,6.0,6.0,2.4
1470,2016-01-10,0.25,0.034,351.0,58.0,60.0,56.0,45.0,45.0,9.0,9.0,8.0,6.0,2.0,1.8
1471,2016-01-11,0.43,0.047,340.8,18.0,23.0,18.0,28.0,18.0,3.0,3.0,3.0,1.0,1.0,2.4
1472,2016-01-12,0.42,0.044,376.8,31.0,24.0,19.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,2.3
1473,2016-01-13,0.25,0.031,398.0,26.0,23.0,25.0,24.0,14.0,6.0,0.0,3.0,6.0,9.0,1.7
1474,2016-01-14,0.41,0.04,384.7,33.0,34.0,34.0,39.0,24.0,0.0,0.0,0.0,0.0,4.0,2.1
1475,2016-01-15,0.35,0.035,363.5,42.0,41.0,41.0,43.0,43.0,0.0,0.0,0.0,0.0,2.0,1.8
1476,2016-01-16,0.26,0.035,352.7,53.0,51.0,56.0,44.0,36.0,9.0,8.0,7.0,4.0,6.0,1.8
1477,2016-01-17,0.26,0.034,356.0,54.0,50.0,50.0,51.0,51.0,10.0,10.0,10.0,10.0,10.0,1.8
1478,2016-01-18,0.2,0.028,410.1,30.0,26.0,26.0,22.0,20.0,7.0,6.0,7.0,7.0,8.0,1.5
1479,2016-01-19,0.31,0.038,374.9,15.0,18.0,17.0,15.0,22.0,8.0,8.0,8.0,8.0,6.0,2.0
1480,2016-01-20,0.38,0.042,362.2,29.0,26.0,27.0,-999.0,33.0,6.0,9.0,7.0,8.0,9.0,2.2
1481,2016-01-21,0.42,0.051,341.2,41.0,41.0,36.0,25.0,21.0,9.0,7.0,7.0,5.0,4.0,2.6
1482,2016-01-22,0.44,0.049,347.4,25.0,18.0,18.0,8.0,13.0,2.0,5.0,5.0,7.0,8.0,2.5
1483,2016-01-23,0.27,0.035,360.2,25.0,10.0,23.0,22.0,15.0,5.0,6.0,6.0,9.0,9.0,1.8
1484,2016-01-24,0.37,0.036,-999.0,21.0,24.0,21.0,23.0,17.0,7.0,8.0,8.0,7.0,7.0,1.9
1485,2016-01-25,0.46,0.047,371.8,49.0,55.0,50.0,59.0,55.0,3.0,6.0,3.0,5.0,7.0,2.5
1486,2016-01-26,0.38,0.057,316.9,42.0,40.0,27.0,38.0,52.0,8.0,8.0,7.0,5.0,6.0,2.9
1487,2016-01-27,0.45,0.068,297.6,51.0,51.0,56.0,46.0,50.0,2.0,5.0,5.0,7.0,7.0,3.4
1488,2016-01-28,0.21,0.025,292.8,51.0,41.0,39.0,36.0,32.0,9.0,10.0,10.0,10.0,10.0,1.3
1489,2016-01-29,0.21,0.033,285.5,38.0,33.0,34.0,31.0,36.0,9.0,10.0,10.0,10.0,10.0,1.6
1490,2016-01-30,0.41,0.043,369.4,24.0,35.0,25.0,21.0,24.0,0.0,5.0,4.0,5.0,7.0,2.2
1491,2016-01-31,0.43,0.052,369.0,31.0,35.0,28.0,28.0,19.0,7.0,0.0,0.0,3.0,3.0,2.7
1492,2016-02-01,0.48,0.061,354.6,32.0,37.0,33.0,23.0,23.0,0.0,0.0,0.0,0.0,1.0,3.1
1493,2016-02-02,0.56,0.069,324.3,20.0,30.0,36.0,29.0,35.0,0.0,0.0,0.0,0.0,0.0,3.4
1494,2016-02-03,0.51,0.06,340.0,33.0,27.0,28.0,25.0,33.0,7.0,0.0,0.0,2.0,4.0,3.0
1495,2016-02-04,0.47,0.05,350.4,42.0,57.0,55.0,56.0,52.0,0.0,2.0,2.0,6.0,5.0,2.6
1496,2016-02-05,0.52,0.052,412.6,41.0,26.0,28.0,22.0,15.0,0.0,6.0,10.0,6.0,2.0,2.8
1497,2016-02-06,0.58,0.059,388.6,41.0,38.0,40.0,40.0,41.0,0.0,1.0,1.0,0.0,0.0,3.1
1498,2016-02-07,0.6,0.066,366.9,38.0,30.0,31.0,30.0,27.0,0.0,0.0,0.0,0.0,3.0,3.4
1499,2016-02-08,0.37,0.036,405.5,33.0,40.0,50.0,52.0,51.0,0.0,0.0,3.0,4.0,8.0,1.9
1500,2016-02-09,0.61,0.072,345.2,46.0,46.0,38.0,30.0,37.0,0.0,0.0,1.0,3.0,2.0,3.6
1501,2016-02-10,0.62,0.078,336.9,32.0,34.0,37.0,29.0,32.0,0.0,0.0,0.0,0.0,0.0,3.9
1502,2016-02-11,0.42,0.06,319.8,29.0,35.0,35.0,39.0,37.0,1.0,5.0,8.0,8.0,9.0,3.0
1503,2016-02-12,0.11,0.029,-999.0,16.0,12.0,10.0,4.0,5.0,10.0,10.0,10.0,10.0,10.0,1.4
1504,2016-02-13,0.25,0.058,294.9,12.0,10.0,13.0,10.0,12.0,10.0,10.0,8.0,8.0,10.0,2.9
1505,2016-02-14,0.24,0.059,322.3,43.0,47.0,41.0,33.0,36.0,10.0,10.0,10.0,10.0,8.0,2.9
1506,2016-02-15,0.66,0.068,398.7,54.0,49.0,39.0,32.0,33.0,0.0,0.0,0.0,1.0,1.0,3.5
1507,2016-02-16,0.51,0.061,388.0,30.0,38.0,50.0,48.0,46.0,8.0,6.0,8.0,8.0,8.0,3.1
1508,2016-02-17,0.57,0.077,395.4,22.0,22.0,28.0,37.0,34.0,1.0,4.0,3.0,3.0,2.0,3.9
1509,2016-02-18,0.47,0.059,413.4,27.0,33.0,29.0,29.0,27.0,5.0,7.0,7.0,8.0,8.0,3.0
1510,2016-02-19,-999.0,-999.0,-999.0,61.0,47.0,56.0,63.0,57.0,8.0,9.0,10.0,10.0,10.0,2.7
1511,2016-02-20,0.53,0.074,376.4,34.0,36.0,33.0,29.0,28.0,6.0,2.0,2.0,0.0,0.0,3.6
1512,2016-02-21,0.63,0.086,399.9,22.0,24.0,19.0,22.0,18.0,0.0,0.0,0.0,1.0,1.0,4.2
1513,2016-02-22,0.34,0.05,346.6,28.0,22.0,22.0,22.0,21.0,9.0,9.0,9.0,9.0,9.0,2.4
1514,2016-02-23,0.48,0.083,328.4,131.0,127.0,109.0,65.0,34.0,6.0,5.0,3.0,2.0,4.0,3.9
1515,2016-02-24,0.64,0.091,401.6,25.0,24.0,21.0,15.0,18.0,3.0,4.0,4.0,3.0,1.0,4.4
1516,2016-02-25,0.58,0.075,394.9,25.0,28.0,28.0,16.0,27.0,0.0,0.0,4.0,7.0,7.0,3.7
1517,2016-02-26,0.37,0.049,409.3,52.0,55.0,55.0,63.0,62.0,0.0,0.0,0.0,6.0,8.0,2.5
1518,2016-02-27,0.55,0.069,385.6,33.0,35.0,38.0,37.0,36.0,4.0,4.0,4.0,4.0,4.0,3.4
1519,2016-02-28,0.09,0.015,-999.0,55.0,59.0,54.0,54.0,44.0,10.0,10.0,10.0,10.0,10.0,0.7
1520,2016-02-29,0.48,0.064,407.9,42.0,32.0,32.0,34.0,32.0,6.0,8.0,6.0,6.0,6.0,3.2
1521,2016-03-01,0.71,0.099,378.8,26.0,25.0,29.0,29.0,27.0,2.0,1.0,3.0,5.0,5.0,4.8
1522,2016-03-02,0.69,0.097,352.6,22.0,24.0,28.0,18.0,22.0,0.0,2.0,2.0,6.0,6.0,4.7
1523,2016-03-03,0.53,0.085,341.7,27.0,19.0,32.0,30.0,36.0,8.0,9.0,9.0,8.0,3.0,4.1
1524,2016-03-04,0.39,0.089,335.9,37.0,40.0,30.0,28.0,37.0,3.0,6.0,6.0,6.0,7.0,4.2
1525,2016-03-05,0.28,0.062,329.8,32.0,24.0,31.0,21.0,16.0,10.0,10.0,10.0,10.0,10.0,3.0
1526,2016-03-06,0.64,0.09,396.5,212.0,238.0,232.0,190.0,95.0,4.0,0.0,0.0,0.0,0.0,4.4
1527,2016-03-07,0.3,0.067,363.3,80.0,78.0,77.0,81.0,77.0,8.0,9.0,10.0,10.0,10.0,3.2
1528,2016-03-08,0.29,0.071,312.9,54.0,35.0,24.0,28.0,30.0,9.0,9.0,8.0,8.0,8.0,3.4
1529,2016-03-09,0.77,0.13,320.8,28.0,30.0,38.0,36.0,39.0,6.0,0.0,0.0,0.0,0.0,6.1
1530,2016-03-10,0.84,0.133,339.1,22.0,23.0,19.0,17.0,26.0,3.0,1.0,0.0,0.0,0.0,6.3
1531,2016-03-11,0.81,0.106,416.6,26.0,25.0,20.0,19.0,18.0,4.0,5.0,3.0,1.0,0.0,5.2
1532,2016-03-12,0.62,0.077,396.3,29.0,28.0,30.0,31.0,29.0,0.0,0.0,1.0,3.0,3.0,3.8
1533,2016-03-13,0.43,0.066,374.5,55.0,58.0,56.0,58.0,64.0,10.0,10.0,10.0,10.0,10.0,3.2
1534,2016-03-14,0.73,0.107,391.2,37.0,46.0,57.0,61.0,58.0,7.0,6.0,6.0,5.0,4.0,5.2
1535,2016-03-15,0.78,0.141,326.3,38.0,25.0,29.0,23.0,23.0,0.0,0.0,0.0,4.0,5.0,6.6
1536,2016-03-16,0.85,0.128,348.3,34.0,30.0,34.0,37.0,42.0,3.0,2.0,0.0,0.0,0.0,6.1
1537,2016-03-17,0.73,0.138,336.5,53.0,33.0,29.0,36.0,32.0,5.0,6.0,8.0,6.0,9.0,6.6
1538,2016-03-18,0.55,0.111,347.2,37.0,26.0,25.0,21.0,12.0,10.0,10.0,10.0,10.0,7.0,5.3
1539,2016-03-19,0.74,0.139,329.5,43.0,44.0,28.0,35.0,45.0,0.0,0.0,0.0,0.0,1.0,6.5
1540,2016-03-20,0.76,0.142,328.7,47.0,55.0,57.0,52.0,44.0,0.0,0.0,0.0,0.0,0.0,6.7
1541,2016-03-21,0.85,0.124,352.8,40.0,30.0,25.0,40.0,43.0,0.0,0.0,0.0,0.0,0.0,5.9
1542,2016-03-22,0.73,0.123,347.6,40.0,40.0,43.0,44.0,38.0,3.0,0.0,2.0,3.0,3.0,5.8
1543,2016-03-23,0.86,0.148,323.5,55.0,51.0,42.0,51.0,45.0,0.0,2.0,5.0,7.0,7.0,6.9
1544,2016-03-24,0.9,0.147,321.6,33.0,33.0,30.0,33.0,38.0,0.0,0.0,2.0,2.0,0.0,6.9
1545,2016-03-25,0.88,0.14,327.4,56.0,52.0,45.0,51.0,45.0,0.0,0.0,1.0,3.0,4.0,6.5
1546,2016-03-26,0.87,0.114,406.7,40.0,40.0,44.0,36.0,37.0,0.0,0.0,2.0,3.0,7.0,5.6
1547,2016-03-27,0.88,0.104,433.3,26.0,31.0,25.0,28.0,20.0,0.0,0.0,0.0,0.0,0.0,5.1
1548,2016-03-28,0.91,0.124,396.6,39.0,41.0,41.0,38.0,39.0,0.0,0.0,0.0,0.0,0.0,6.0
1549,2016-03-29,0.6,0.106,375.8,59.0,55.0,42.0,50.0,40.0,8.0,8.0,8.0,5.0,6.0,5.1
1550,2016-03-30,0.81,0.119,370.7,57.0,51.0,36.0,23.0,18.0,0.0,0.0,0.0,0.0,0.0,5.6
1551,2016-03-31,0.76,0.121,353.2,45.0,64.0,67.0,71.0,-999.0,7.0,7.0,8.0,8.0,7.0,5.8
1552,2016-04-01,0.86,0.146,352.7,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,1.0,1.0,0.0,6.9
1553,2016-04-02,0.9,0.135,345.9,65.0,59.0,54.0,52.0,55.0,3.0,0.0,0.0,0.0,2.0,6.4
1554,2016-04-03,0.35,0.072,-999.0,47.0,40.0,39.0,39.0,39.0,9.0,8.0,10.0,10.0,10.0,3.4
1555,2016-04-04,1.01,0.15,375.7,41.0,35.0,32.0,46.0,46.0,0.0,0.0,3.0,4.0,5.0,7.1
1556,2016-04-05,1.06,0.167,347.6,39.0,33.0,40.0,35.0,36.0,2.0,3.0,4.0,4.0,4.0,7.8
1557,2016-04-06,0.69,0.135,334.0,48.0,50.0,62.0,60.0,63.0,8.0,8.0,8.0,8.0,8.0,6.3
1558,2016-04-07,0.83,0.16,334.0,19.0,33.0,17.0,28.0,36.0,8.0,8.0,7.0,5.0,4.0,7.5
1559,2016-04-08,0.52,0.09,345.0,14.0,18.0,16.0,13.0,15.0,6.0,0.0,0.0,1.0,0.0,4.3
1560,2016-04-09,0.51,0.112,360.5,57.0,55.0,62.0,60.0,74.0,10.0,9.0,8.0,8.0,8.0,5.3
1561,2016-04-10,0.62,0.131,351.4,71.0,74.0,63.0,44.0,30.0,8.0,7.0,6.0,6.0,7.0,6.1
1562,2016-04-11,1.03,0.16,350.9,-999.0,-999.0,59.0,51.0,47.0,0.0,0.0,0.0,0.0,0.0,7.5
1563,2016-04-12,0.86,0.145,358.1,53.0,52.0,41.0,38.0,37.0,5.0,7.0,6.0,7.0,6.0,6.8
1564,2016-04-13,0.84,0.167,371.4,18.0,23.0,20.0,13.0,24.0,10.0,6.0,6.0,7.0,7.0,7.9
1565,2016-04-14,0.59,0.116,364.2,9.0,8.0,16.0,7.0,19.0,8.0,8.0,8.0,8.0,3.0,5.6
1566,2016-04-15,1.04,0.173,342.7,32.0,39.0,33.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,8.1
1567,2016-04-16,0.33,0.086,318.2,36.0,37.0,45.0,43.0,48.0,8.0,10.0,10.0,10.0,10.0,4.2
1568,2016-04-17,1.07,0.18,344.5,67.0,101.0,106.0,95.0,85.0,2.0,7.0,6.0,2.0,0.0,8.4
1569,2016-04-18,0.95,0.145,353.2,34.0,38.0,39.0,40.0,38.0,0.0,0.0,0.0,8.0,9.0,6.8
1570,2016-04-19,1.13,0.173,371.2,26.0,28.0,25.0,28.0,21.0,4.0,4.0,5.0,4.0,2.0,8.1
1571,2016-04-20,0.37,0.088,350.2,22.0,20.0,30.0,41.0,45.0,8.0,8.0,8.0,10.0,10.0,4.1
1572,2016-04-21,0.65,0.146,-999.0,16.0,13.0,6.0,10.0,12.0,10.0,10.0,10.0,6.0,6.0,6.8
1573,2016-04-22,0.61,0.148,338.1,37.0,52.0,43.0,47.0,42.0,7.0,6.0,3.0,5.0,8.0,6.9
1574,2016-04-23,0.73,0.165,331.7,144.0,174.0,225.0,272.0,184.0,7.0,8.0,8.0,8.0,7.0,7.7
1575,2016-04-24,0.94,0.176,349.3,165.0,188.0,192.0,155.0,154.0,6.0,7.0,7.0,7.0,4.0,8.2
1576,2016-04-25,1.11,0.176,364.4,103.0,91.0,91.0,93.0,89.0,0.0,0.0,0.0,0.0,0.0,8.2
1577,2016-04-26,0.99,0.187,335.5,62.0,62.0,71.0,72.0,73.0,3.0,3.0,6.0,7.0,8.0,8.7
1578,2016-04-27,0.34,0.053,-999.0,28.0,39.0,36.0,67.0,49.0,10.0,10.0,10.0,10.0,10.0,2.5
1579,2016-04-28,0.87,0.14,-999.0,37.0,31.0,33.0,39.0,35.0,8.0,7.0,7.0,3.0,6.0,6.6
1580,2016-04-29,1.15,0.171,-999.0,45.0,43.0,47.0,45.0,46.0,0.0,0.0,0.0,0.0,0.0,8.0
1581,2016-04-30,0.98,0.128,-999.0,39.0,36.0,43.0,39.0,42.0,6.0,4.0,0.0,0.0,7.0,6.1
1582,2016-05-01,0.98,0.184,354.2,38.0,32.0,40.0,34.0,32.0,3.0,3.0,4.0,4.0,2.0,8.7
1583,2016-05-02,0.78,0.178,339.2,37.0,33.0,32.0,33.0,33.0,5.0,6.0,6.0,7.0,8.0,8.3
1584,2016-05-03,0.37,0.153,-999.0,8.0,17.0,28.0,24.0,23.0,10.0,10.0,10.0,10.0,10.0,7.2
1585,2016-05-04,1.29,0.188,368.6,58.0,51.0,51.0,43.0,42.0,0.0,0.0,0.0,0.0,0.0,8.8
1586,2016-05-05,1.1,0.194,341.1,27.0,21.0,25.0,29.0,34.0,0.0,0.0,1.0,2.0,2.0,9.0
1587,2016-05-06,0.34,0.075,-999.0,11.0,15.0,15.0,18.0,11.0,8.0,8.0,9.0,8.0,9.0,3.5
1588,2016-05-07,1.25,0.214,324.5,107.0,84.0,77.0,60.0,61.0,0.0,0.0,2.0,3.0,5.0,9.8
1589,2016-05-08,1.23,0.225,318.8,36.0,38.0,40.0,43.0,37.0,3.0,3.0,4.0,4.0,4.0,10.3
1590,2016-05-09,1.05,0.196,320.6,54.0,58.0,55.0,57.0,52.0,6.0,6.0,7.0,6.0,6.0,9.0
1591,2016-05-10,0.38,0.164,330.7,31.0,23.0,14.0,18.0,17.0,10.0,10.0,10.0,10.0,10.0,7.7
1592,2016-05-11,1.3,0.188,-999.0,37.0,20.0,28.0,21.0,21.0,0.0,0.0,0.0,1.0,1.0,8.8
1593,2016-05-12,1.35,0.223,336.9,13.0,12.0,14.0,12.0,11.0,2.0,1.0,5.0,2.0,2.0,10.3
1594,2016-05-13,1.14,0.202,354.4,20.0,27.0,24.0,31.0,30.0,5.0,1.0,0.0,0.0,0.0,9.4
1595,2016-05-14,1.32,0.223,331.7,22.0,23.0,24.0,34.0,38.0,1.0,0.0,1.0,1.0,2.0,10.3
1596,2016-05-15,0.65,0.213,319.0,28.0,27.0,33.0,40.0,27.0,4.0,7.0,10.0,10.0,10.0,9.8
1597,2016-05-16,1.29,0.204,338.3,37.0,34.0,35.0,35.0,34.0,5.0,5.0,3.0,3.0,2.0,9.4
1598,2016-05-17,1.36,0.201,365.1,57.0,56.0,52.0,53.0,52.0,0.0,0.0,0.0,0.0,0.0,9.4
1599,2016-05-18,1.31,0.209,336.8,48.0,54.0,46.0,44.0,57.0,0.0,0.0,2.0,3.0,2.0,9.6
1600,2016-05-19,1.24,0.194,345.5,32.0,39.0,39.0,40.0,42.0,1.0,1.0,0.0,0.0,0.0,9.0
1601,2016-05-20,1.23,0.201,352.4,49.0,53.0,50.0,49.0,52.0,0.0,0.0,2.0,4.0,5.0,9.3
1602,2016-05-21,1.26,0.227,328.4,26.0,45.0,41.0,44.0,42.0,4.0,4.0,3.0,6.0,7.0,10.4
1603,2016-05-22,1.24,0.223,316.9,41.0,38.0,35.0,45.0,41.0,3.0,6.0,7.0,6.0,5.0,10.2
1604,2016-05-23,1.13,0.229,310.3,54.0,51.0,51.0,43.0,49.0,7.0,8.0,8.0,8.0,7.0,10.4
1605,2016-05-24,0.85,0.224,312.1,13.0,13.0,18.0,19.0,26.0,10.0,10.0,10.0,9.0,7.0,10.3
1606,2016-05-25,1.07,0.193,-999.0,36.0,45.0,42.0,55.0,43.0,7.0,8.0,5.0,6.0,6.0,8.8
1607,2016-05-26,0.73,0.16,313.5,60.0,63.0,64.0,43.0,48.0,8.0,9.0,9.0,9.0,10.0,7.3
1608,2016-05-27,-999.0,-999.0,312.4,57.0,57.0,41.0,32.0,36.0,9.0,3.0,1.0,4.0,8.0,-999.0
1609,2016-05-28,1.13,0.245,309.6,48.0,49.0,55.0,54.0,59.0,5.0,3.0,1.0,1.0,0.0,11.1
1610,2016-05-29,0.94,0.232,323.3,31.0,39.0,47.0,40.0,44.0,10.0,8.0,8.0,2.0,2.0,10.5
1611,2016-05-30,1.25,0.222,310.9,61.0,54.0,48.0,47.0,52.0,0.0,0.0,0.0,0.0,1.0,10.1
1612,2016-05-31,1.01,0.168,323.9,44.0,33.0,34.0,42.0,40.0,4.0,5.0,5.0,6.0,7.0,7.7
1613,2016-06-01,1.19,0.208,-999.0,54.0,60.0,52.0,43.0,48.0,0.0,0.0,0.0,1.0,2.0,9.5
1614,2016-06-02,1.22,0.208,337.3,52.0,59.0,60.0,54.0,56.0,0.0,0.0,0.0,2.0,3.0,9.5
1615,2016-06-03,1.26,0.245,300.0,27.0,31.0,36.0,31.0,28.0,5.0,5.0,5.0,6.0,6.0,11.2
1616,2016-06-04,0.4,0.072,-999.0,35.0,43.0,41.0,37.0,34.0,10.0,10.0,10.0,10.0,10.0,3.3
1617,2016-06-05,1.25,0.217,295.3,55.0,51.0,41.0,42.0,49.0,0.0,0.0,0.0,0.0,0.0,9.9
1618,2016-06-06,0.87,0.199,332.1,38.0,32.0,32.0,27.0,29.0,8.0,7.0,7.0,7.0,8.0,9.1
1619,2016-06-07,1.35,0.219,-999.0,20.0,19.0,23.0,24.0,27.0,0.0,0.0,0.0,1.0,4.0,10.0
1620,2016-06-08,1.08,0.178,-999.0,21.0,16.0,20.0,9.0,18.0,8.0,8.0,8.0,8.0,8.0,8.3
1621,2016-06-09,1.2,0.195,-999.0,47.0,35.0,26.0,18.0,24.0,6.0,5.0,5.0,3.0,4.0,9.0
1622,2016-06-10,1.25,0.198,-999.0,30.0,32.0,37.0,40.0,43.0,0.0,0.0,3.0,5.0,5.0,9.1
1623,2016-06-11,0.96,0.198,317.0,35.0,35.0,40.0,41.0,39.0,9.0,9.0,9.0,7.0,7.0,9.2
1624,2016-06-12,0.52,0.111,301.6,18.0,12.0,17.0,18.0,13.0,10.0,10.0,10.0,10.0,10.0,5.2
1625,2016-06-13,1.25,0.221,329.1,35.0,31.0,40.0,32.0,32.0,7.0,8.0,7.0,5.0,4.0,10.1
1626,2016-06-14,1.06,0.212,344.0,27.0,30.0,28.0,32.0,36.0,6.0,6.0,5.0,3.0,3.0,9.7
1627,2016-06-15,0.43,0.141,331.0,22.0,34.0,38.0,36.0,36.0,4.0,6.0,10.0,10.0,10.0,6.5
1628,2016-06-16,1.26,0.245,332.1,17.0,11.0,12.0,15.0,15.0,9.0,8.0,9.0,6.0,6.0,11.2
1629,2016-06-17,1.09,0.16,350.0,22.0,30.0,27.0,28.0,31.0,4.0,0.0,0.0,0.0,0.0,7.4
1630,2016-06-18,1.2,0.228,337.8,45.0,46.0,48.0,48.0,43.0,6.0,4.0,3.0,3.0,3.0,10.5
1631,2016-06-19,1.29,0.204,349.7,42.0,41.0,46.0,38.0,30.0,6.0,7.0,7.0,5.0,4.0,9.4
1632,2016-06-20,0.86,0.163,316.8,33.0,28.0,35.0,48.0,36.0,7.0,9.0,9.0,9.0,9.0,7.5
1633,2016-06-21,0.93,0.224,-999.0,39.0,19.0,16.0,19.0,26.0,10.0,10.0,10.0,8.0,7.0,10.2
1634,2016-06-22,0.93,0.218,298.5,48.0,40.0,32.0,36.0,40.0,6.0,4.0,6.0,8.0,9.0,9.9
1635,2016-06-23,1.05,0.222,309.7,31.0,39.0,33.0,40.0,43.0,5.0,6.0,7.0,6.0,7.0,10.1
1636,2016-06-24,0.69,0.185,330.5,19.0,21.0,18.0,15.0,16.0,10.0,10.0,10.0,10.0,9.0,8.5
1637,2016-06-25,1.38,0.202,362.4,22.0,20.0,23.0,20.0,27.0,1.0,0.0,1.0,3.0,2.0,9.4
1638,2016-06-26,1.35,0.231,-999.0,27.0,21.0,25.0,24.0,26.0,2.0,4.0,3.0,3.0,5.0,10.6
1639,2016-06-27,0.93,0.148,-999.0,20.0,23.0,22.0,28.0,39.0,7.0,8.0,8.0,9.0,8.0,6.8
1640,2016-06-28,1.08,0.195,-999.0,36.0,33.0,29.0,29.0,39.0,2.0,5.0,10.0,7.0,6.0,8.9
1641,2016-06-29,0.81,0.215,-999.0,35.0,29.0,32.0,20.0,20.0,10.0,10.0,8.0,10.0,10.0,9.8
1642,2016-06-30,0.65,0.169,-999.0,12.0,13.0,7.0,15.0,11.0,10.0,10.0,10.0,8.0,7.0,7.8
1643,2016-07-01,0.36,0.089,-999.0,13.0,15.0,13.0,16.0,19.0,10.0,10.0,10.0,10.0,10.0,4.1
1644,2016-07-02,1.06,0.242,-999.0,14.0,15.0,15.0,15.0,16.0,9.0,9.0,9.0,8.0,9.0,11.0
1645,2016-07-03,0.48,0.067,318.2,24.0,28.0,23.0,25.0,20.0,10.0,10.0,10.0,10.0,10.0,3.1
1646,2016-07-04,0.28,0.069,-999.0,6.0,9.0,8.0,15.0,25.0,10.0,10.0,10.0,10.0,10.0,3.1
1647,2016-07-05,0.3,0.128,-999.0,15.0,13.0,15.0,15.0,13.0,10.0,10.0,10.0,10.0,10.0,5.8
1648,2016-07-06,0.88,0.252,-999.0,15.0,10.0,10.0,28.0,11.0,9.0,9.0,9.0,9.0,7.0,11.4
1649,2016-07-07,0.8,0.275,299.8,23.0,19.0,21.0,19.0,19.0,9.0,10.0,10.0,9.0,9.0,12.5
1650,2016-07-08,1.35,0.21,331.9,27.0,17.0,28.0,54.0,46.0,0.0,0.0,3.0,5.0,4.0,9.7
1651,2016-07-09,1.3,0.226,-999.0,29.0,45.0,42.0,37.0,41.0,1.0,1.0,2.0,1.0,1.0,10.3
1652,2016-07-10,1.17,0.241,306.5,15.0,10.0,14.0,8.0,13.0,3.0,3.0,4.0,6.0,8.0,11.0
1653,2016-07-11,1.13,0.236,349.8,29.0,25.0,33.0,31.0,35.0,7.0,5.0,6.0,6.0,6.0,10.8
